state,ideology,name,party
WV,-0.169,"Campbell, Denise L.",D
WV,0.599,"Canterbury, Denny Ray",R
WV,-0.707,"Caputo, Michael",D
WV,0.834,"Cooper, Roy G.",R
WV,1.098,"Cowles, Daryl",R
WV,0.795,"Duke, Walter",R
WV,-0.212,"Eldridge, Jeff",D
WV,0.871,"Ellington, Joe C.",R
WV,1.03,"Espinosa, Paul",R
WV,0.578,"Evans, Allen V.",R
WV,0.793,"Evans, David",R
WV,1.063,"Faircloth, Larry W.",R
WV,0.766,"Fast, Tom",R
WV,-0.41,"Ferro, Michael T",D
WV,0.485,"Flanigan, Richard",R
WV,-0.561,"Fleischauer, Barbara Evans",D
WV,-0.674,"Fluharty, Shawn Lucas",D
WV,1.093,"Folk, Michael",R
WV,1.199,"Foster, Geoff B.",R
WV,0.816,"Frich, Cindy",R
WV,1.249,"Gearheart, Gary",R
WV,0.482,"Hamilton, William",R
WV,0.968,"Hamrick, Daniel",R
WV,0.634,"Hanshaw, Roger",R
WV,-0.099,"Hartman, William",D
WV,-0.203,"Hicks, Kenneth Paul",D
WV,1.103,"Hill, Jordan",R
WV,-0.513,"Hornbuckle, Sean",D
WV,1.294,"Householder, Eric Lee",R
WV,1.388,"Howell, Gary",R
WV,0.598,"Ihle, Michael",R
WV,0.782,"Ireland, Lynwood",R
WV,0.636,"Kelly, John R.",R
WV,1.153,"Kessinger, Kayla",R
WV,0.894,"Kurcaba, Brian C.",R
WV,0.978,"Lane, Patrick",R
WV,-0.544,"Longstreth, Linda",D
WV,-0.393,"Lynch, Dana",D
WV,-0.649,"Manchin, Timothy J.",D
WV,-0.214,"Marcum, Justin J.",D
WV,0.762,"McCuskey, John",R
WV,0.614,"McGeehan, Patrick",R
WV,-0.452,"Miley, Tim",D
WV,0.786,"Miller, Carol",R
WV,1.003,"Moffatt, Michel",R
WV,-0.605,"Moore, Clif",D
WV,-0.437,"Morgan, James",D
WV,-0.006,"Moye, Ricky",D
WV,0.815,"Nelson, Fredrik Jr.",R
WV,0.653,"Nelson, Joshua",R
WV,0.827,"O'Neal, John David",R
WV,0.92,"Overington, John",R
WV,-0.556,"Peoples Guthrie, Nancy Lee",D
WV,-0.471,"Perdue, Don",D
WV,-0.234,"Perry, David",D
WV,-0.295,"Pethtel, David Lee",D
WV,0.033,"Phillips, Rupert W.",D
WV,-0.747,"Pushkin, Mike",D
WV,-0.205,"Reynolds, Douglas",D
WV,-0.145,"Rodighiero, Ralph",D
WV,0.608,"Rohrbach, Matthew",R
WV,0.577,"Romine, William",R
WV,0.653,"Rowan, Ruth",R
WV,-0.23,"Shaffer, Steven",D
WV,0.815,"Shott, John H.",R
WV,-0.839,"Skinner, Stephen",D
WV,-0.052,"Smith, Magaret Donaldson",D
WV,1.133,"Smith, Randy E.",R
WV,0.968,"Sobonya, Kelli",R
WV,-0.431,"Sponaugle, George",D
WV,1.037,"Stansbury, Christopher A.",R
WV,0.828,"Statler, Joseph C.",R
WV,0.645,"Storch, Erikka",R
WV,0.872,"Summers, Amy",R
WV,-0.036,"Trecost, Patsy Samuel",D
WV,0.754,"Upson, Jill",R
WV,0.621,"Wagner, Danny",R
WV,0.996,"Walters, Ron",R
WV,1.347,"Waxman, Theresa",R
WV,0.789,"Weld, Ryan W.",R
WV,0.865,"Westfall, Steve",R
WV,1.024,"White, Brad",R
WV,-0.232,"White, Harry Keith",D
WV,0.953,"Zatezalo, Mark",R
WI,0.581,"Allen, Scott E.",R
WI,1.169,"August, Tyler",R
WI,0.843,"Ballweg, Joan",R
WI,-1.084,"Barca, Peter",D
WI,-1.594,"Barnes, Mandela",D
WI,-1.512,"Berceau, Terese",D
WI,0.597,"Bernier, Kathleen",R
WI,-1.179,"Billings, Jill",D
WI,0.838,"Born, Mark",R
WI,-1.515,"Bowen, David",D
WI,0.72,"Brandtjen, Janel",R
WI,0.713,"Brooks, Edward",R
WI,0.609,"Brooks, Robert",R
WI,-1.587,"Brostoff, Jonathan",D
WI,-1.831,"Considine, Dave",D
WI,1.335,"Craig, David",R
WI,0.984,"Czaja, Mary",R
WI,-1.014,"Danou, Chris",D
WI,-1.009,"Doyle, Steve",D
WI,0.848,"Duchow, Cindi",R
WI,0.934,"Edming, James W.",R
WI,0.972,"Fitzgerald, Jeff",R
WI,0.882,"Gannon, Bob",R
WI,-1.159,"Genrich, Eric",D
WI,-1.569,"Goyke, Evan",D
WI,0.679,"Heaton, Dave",R
WI,-1.458,"Hebl, Gary",D
WI,-1.577,"Hesselbein, Dianne Helen",D
WI,-1.08,"Hintz, Gordon",D
WI,0.739,"Horlacher, Cody",R
WI,1.347,"Hutton, Robert",R
WI,0.773,"Jacque, Andre",R
WI,0.848,"Jagler, John",R
WI,0.636,"Jarchow, Adam",R
WI,-1.552,"Johnson, LaTonya",D
WI,-0.99,"Jorgensen, Andy",D
WI,-1.006,"Kahl, Robb",D
WI,0.913,"Katsma, Terry",R
WI,0.856,"Kerkman, Samantha",R
WI,-1.356,"Kessler, Frederick",D
WI,0.571,"Kitchens, Joel Coulombe",R
WI,1.254,"Kleefisch, Joel",R
WI,1.07,"Knodl, Daniel",R
WI,0.794,"Knudson, Dean",R
WI,-1.16,"Kolste, Debra",D
WI,1.151,"Kooyenga, Dale",R
WI,0.78,"Kremer, Jesse",R
WI,0.74,"Krug, Scott",R
WI,0.851,"Kuglitsch, Mike",R
WI,0.871,"Kulp, Robert Allen",R
WI,0.732,"Larson, Tom",R
WI,0.817,"Loudenbeck, Amy",R
WI,1.075,"Macco, John",R
WI,-1.046,"Mason, Cory",D
WI,-1.162,"Meyers, Beth",D
WI,-1.145,"Milroy, Nick",D
WI,0.847,"Murphy, David",R
WI,0.761,"Mursau, Jeffrey",R
WI,0.74,"Murtha, John",R
WI,0.69,"Nerison, Lee",R
WI,1.182,"Neylon, Adam",R
WI,0.383,"Novak, Todd",R
WI,0.893,"Nygren, John",R
WI,-1.218,"Ohnstad, Tod O.",D
WI,0.486,"Ott, Alvin",R
WI,1.025,"Ott, Jim",R
WI,0.916,"Petersen, Kevin",R
WI,0.715,"Petryk, Warren",R
WI,-1.403,"Pope, Sondy",D
WI,0.821,"Quinn, Romaine Robert",R
WI,-1.175,"Riemer, Daniel",D
WI,0.568,"Ripp, Keith",R
WI,0.783,"Rodriguez, Jessie",R
WI,0.897,"Rohrkaste, Michael Karl",R
WI,1.242,"Sanfelippo, Joe",R
WI,-2.229,"Sargent, Melissa",D
WI,0.832,"Schraa, Michael",R
WI,-1.265,"Shankland, Katrina",D
WI,-1.164,"Sinicki, Christine",D
WI,0.809,"Skowronski, Kenneth P.",R
WI,0.565,"Spiros, John",R
WI,-1.537,"Spreitzer, Mark",D
WI,0.656,"Steffen, David",R
WI,0.816,"Steineke, Jim",R
WI,-1.764,"Stuck, Amanda",D
WI,-1.265,"Subeck, Lisa",D
WI,0.822,"Swearingen, Rob",R
WI,0.824,"Tauchen, Gary",R
WI,-1.697,"Taylor, Chris",D
WI,0.804,"Thiesfeldt, Jeremy",R
WI,0.896,"Tittl, Paul R",R
WI,0.579,"Tranel, Travis",R
WI,0.618,"Vander Meer, Nancy Lynn",R
WI,0.782,"Vorpagel, Tyler",R
WI,-1.134,"Wachs, Dana",D
WI,0.88,"Weatherston, Thomas",R
WI,-1.355,"Young, Leon",D
WI,-1.379,"Zamarripa, JoCasta",D
WI,-1.111,"Zepnick, Josh",D
WY,0.587,"Allen, Jim",R
WY,0.85,"Baker, Mark",R
WY,0.198,"Barlow, Eric",R
WY,0.103,"Berger, Rosie",R
WY,0.682,"Blackburn, Theodore",R
WY,-0.96,"Blake, Stan",D
WY,0.134,"Brown, Kermit C.",R
WY,0.686,"Burkhart Jr, Donald Edgar",R
WY,-1.052,"Byrd, James W",D
WY,0.051,"Campbell, Rita",R
WY,0.187,"Cannady, Richard L",R
WY,0.968,"Clem, Scott",R
WY,-1.534,"Connolly, Cathy",D
WY,-1.332,"Dayton, Joann",D
WY,1.11,"Edmonds, Amy L",R
WY,1.155,"Edwards, Roy",R
WY,0.477,"Eklund Jr, John",R
WY,-0.738,"Esquibel, Ken A.",D
WY,-0.6,"Freeman, John L",D
WY,1.143,"Gay, Gerald S.",R
WY,0.666,"Greear, Mike",R
WY,1.179,"Halverson, Marti",R
WY,0.385,"Harshman, Steve",R
WY,0.279,"Harvey, Elaine D.",R
WY,0.622,"Hunt, Hans",R
WY,0.879,"Jaggi, Allen M.",R
WY,1.125,"Jennings, Mark",R
WY,0.336,"Kasperik, Norine A.",R
WY,0.149,"Kinner, Mark S.",R
WY,0,"Kirkbride, Dan R.",R
WY,1.22,"Kroeker, Kendell",R
WY,0.267,"Krone, Samuel",R
WY,0.475,"Larsen, Lloyd Charles",R
WY,0.788,"Laursen, Dan",R
WY,0.732,"Lindholm, Tyler",R
WY,0.424,"Lockhart, Thomas",R
WY,0.943,"Loucks, Carl R",R
WY,0.473,"Madden, Michael",R
WY,0.894,"McKim, Robert",R
WY,1.094,"Miller, David R.",R
WY,0.371,"Nicholas, Bob",R
WY,0.298,"Northrup, David",R
WY,0.125,"Paxton, Jerry",R
WY,-1.199,"Pelkey, Charles F.",D
WY,-0.214,"Petroff, Ruth Ann",R
WY,0.809,"Piiparinen, Garry C",R
WY,0.425,"Pownall, William",R
WY,1.269,"Reeder, Tom Jr.",R
WY,-1.134,"Schwartz, Andy",D
WY,0.08,"Sommers, Albert",R
WY,1.231,"Steinmetz, Cheri",R
WY,0.477,"Stubson, Tim",R
WY,-1.049,"Throne, Mary A.",D
WY,0.533,"Walters, Tom",R
WY,0.24,"Wilson, Sue",R
WY,0.815,"Winters, Nathan",R
WY,-0.085,"Zwonitzer, Daniel",R
WY,0.198,"Zwonitzer, David L",R
